time,open,high,low,close,volume
2025-07-21 06:35:00+00:00,0.80181,0.80188,0.80178,0.80179,120
2025-07-21 06:40:00+00:00,0.80178,0.80183,0.80164,0.80166,122
2025-07-21 06:45:00+00:00,0.80166,0.80169,0.80159,0.80169,134
2025-07-21 06:50:00+00:00,0.80169,0.8018,0.80162,0.8018,42
2025-07-21 06:55:00+00:00,0.80181,0.80181,0.80166,0.80168,173
2025-07-21 07:00:00+00:00,0.80167,0.80169,0.80159,0.80162,160
2025-07-21 07:05:00+00:00,0.80161,0.80162,0.80151,0.80162,209
2025-07-21 07:10:00+00:00,0.80161,0.80165,0.80158,0.80162,239
2025-07-21 07:15:00+00:00,0.80165,0.80176,0.80164,0.80176,120
2025-07-21 07:20:00+00:00,0.80176,0.80186,0.80174,0.80179,119
2025-07-21 07:25:00+00:00,0.80179,0.80179,0.80159,0.80159,88
2025-07-21 07:30:00+00:00,0.80159,0.80159,0.80151,0.80151,72
2025-07-21 07:35:00+00:00,0.80152,0.80161,0.80151,0.80153,76
2025-07-21 07:40:00+00:00,0.80154,0.80157,0.80144,0.80145,66
2025-07-21 07:45:00+00:00,0.80145,0.80156,0.80145,0.80146,54
2025-07-21 07:50:00+00:00,0.80146,0.80146,0.80133,0.80137,91
2025-07-21 07:55:00+00:00,0.80137,0.80138,0.80128,0.80134,70
2025-07-21 08:00:00+00:00,0.80134,0.80141,0.80116,0.80119,98
2025-07-21 08:05:00+00:00,0.80119,0.80123,0.80108,0.80112,81
2025-07-21 08:10:00+00:00,0.80112,0.8013,0.80112,0.80122,86
2025-07-21 08:15:00+00:00,0.80123,0.80123,0.80105,0.80111,51
2025-07-21 08:20:00+00:00,0.80112,0.80129,0.80111,0.80113,51
2025-07-21 08:25:00+00:00,0.80113,0.80118,0.80107,0.80115,70
2025-07-21 08:30:00+00:00,0.80113,0.80118,0.80098,0.80099,119
2025-07-21 08:35:00+00:00,0.80099,0.80121,0.80091,0.80118,205
2025-07-21 08:40:00+00:00,0.80117,0.80133,0.80115,0.80118,113
2025-07-21 08:45:00+00:00,0.80117,0.80121,0.80101,0.80118,107
2025-07-21 08:50:00+00:00,0.80118,0.8012,0.80106,0.80113,157
2025-07-21 08:55:00+00:00,0.80113,0.80116,0.80106,0.80114,229
2025-07-21 09:00:00+00:00,0.80114,0.80137,0.80114,0.8012,291
2025-07-21 09:05:00+00:00,0.80119,0.80123,0.80103,0.80105,268
2025-07-21 09:10:00+00:00,0.80104,0.80114,0.80089,0.801,300
2025-07-21 09:15:00+00:00,0.801,0.8012,0.80092,0.80118,198
2025-07-21 09:20:00+00:00,0.80118,0.80125,0.80104,0.80104,162
2025-07-21 09:25:00+00:00,0.80104,0.80105,0.80081,0.80085,194
2025-07-21 09:30:00+00:00,0.80085,0.80088,0.80064,0.80065,299
2025-07-21 09:35:00+00:00,0.80065,0.80065,0.80037,0.80042,381
2025-07-21 09:40:00+00:00,0.80043,0.8006,0.80034,0.80037,198
2025-07-21 09:45:00+00:00,0.80037,0.80044,0.80015,0.80022,157
2025-07-21 09:50:00+00:00,0.80022,0.80043,0.80022,0.80038,272
2025-07-21 09:55:00+00:00,0.80038,0.80055,0.80026,0.80032,357
2025-07-21 10:00:00+00:00,0.8003,0.80044,0.80013,0.80016,310
2025-07-21 10:05:00+00:00,0.80017,0.80034,0.80014,0.80024,239
2025-07-21 10:10:00+00:00,0.80024,0.80057,0.80024,0.80056,119
2025-07-21 10:15:00+00:00,0.80056,0.80105,0.80056,0.80093,289
2025-07-21 10:20:00+00:00,0.80092,0.8011,0.80075,0.80092,241
2025-07-21 10:25:00+00:00,0.80093,0.80093,0.80068,0.80089,254
2025-07-21 10:30:00+00:00,0.80089,0.80118,0.80087,0.80099,164
2025-07-21 10:35:00+00:00,0.801,0.80104,0.80086,0.80099,114
2025-07-21 10:40:00+00:00,0.80099,0.80103,0.80055,0.80077,179
2025-07-21 10:45:00+00:00,0.80078,0.80094,0.80075,0.8008,87
2025-07-21 10:50:00+00:00,0.8008,0.80108,0.80079,0.8008,135
2025-07-21 10:55:00+00:00,0.8008,0.80086,0.80059,0.80063,219
2025-07-21 11:00:00+00:00,0.80061,0.80097,0.80054,0.80091,158
2025-07-21 11:05:00+00:00,0.80092,0.80092,0.80067,0.8007,111
2025-07-21 11:10:00+00:00,0.8007,0.80087,0.8007,0.80077,114
2025-07-21 11:15:00+00:00,0.80076,0.80079,0.80056,0.80059,97
2025-07-21 11:20:00+00:00,0.80059,0.80061,0.8004,0.8005,142
2025-07-21 11:25:00+00:00,0.80049,0.80051,0.80017,0.80019,108
2025-07-21 11:30:00+00:00,0.80017,0.8002,0.79965,0.79976,223
2025-07-21 11:35:00+00:00,0.79977,0.79991,0.79956,0.79986,325
2025-07-21 11:40:00+00:00,0.79985,0.8,0.79977,0.79983,200
2025-07-21 11:45:00+00:00,0.79982,0.79991,0.79963,0.79991,92
2025-07-21 11:50:00+00:00,0.79991,0.80031,0.79976,0.8003,130
2025-07-21 11:55:00+00:00,0.80031,0.80035,0.80013,0.80022,174
2025-07-21 12:00:00+00:00,0.80022,0.80061,0.80013,0.80045,105
2025-07-21 12:05:00+00:00,0.80047,0.80055,0.80029,0.80034,144
2025-07-21 12:10:00+00:00,0.80035,0.80045,0.80026,0.80044,143
2025-07-21 12:15:00+00:00,0.80044,0.80052,0.80036,0.8004,119
2025-07-21 12:20:00+00:00,0.80043,0.8007,0.80042,0.80064,106
2025-07-21 12:25:00+00:00,0.80063,0.80063,0.80051,0.80053,87
2025-07-21 12:30:00+00:00,0.80054,0.80079,0.80048,0.8007,159
2025-07-21 12:35:00+00:00,0.80071,0.8008,0.80069,0.80073,166
2025-07-21 12:40:00+00:00,0.80074,0.80074,0.80024,0.80029,173
2025-07-21 12:45:00+00:00,0.80028,0.80052,0.80025,0.80049,65
2025-07-21 12:50:00+00:00,0.80049,0.80049,0.80036,0.80042,101
2025-07-21 12:55:00+00:00,0.80041,0.80065,0.80039,0.80063,87
2025-07-21 13:00:00+00:00,0.80062,0.80079,0.80051,0.80076,87
2025-07-21 13:05:00+00:00,0.80076,0.80088,0.80068,0.80086,69
2025-07-21 13:10:00+00:00,0.80085,0.80115,0.80083,0.80112,139
2025-07-21 13:15:00+00:00,0.80111,0.8013,0.80103,0.80104,146
2025-07-21 13:20:00+00:00,0.80103,0.80104,0.80083,0.80086,222
2025-07-21 13:25:00+00:00,0.80087,0.80087,0.80064,0.80064,263
