time,equity
2025-09-04 18:40:00+00:00,984.0
2025-09-04 18:45:00+00:00,984.0
2025-09-04 18:50:00+00:00,984.0
2025-09-04 18:55:00+00:00,984.0
2025-09-04 19:00:00+00:00,984.0
2025-09-04 19:05:00+00:00,984.0
2025-09-04 19:10:00+00:00,984.0
2025-09-04 19:15:00+00:00,984.0
2025-09-04 19:20:00+00:00,991.0999999999997
2025-09-04 19:25:00+00:00,991.0999999999997
2025-09-04 19:30:00+00:00,991.0999999999997
2025-09-04 19:35:00+00:00,991.0999999999997
2025-09-04 19:40:00+00:00,991.0999999999997
2025-09-04 19:45:00+00:00,991.0999999999997
2025-09-04 19:50:00+00:00,991.0999999999997
2025-09-04 19:55:00+00:00,991.0999999999997
2025-09-04 20:00:00+00:00,991.0999999999997
2025-09-04 20:05:00+00:00,986.7600000000006
2025-09-04 20:10:00+00:00,986.7600000000006
2025-09-04 20:15:00+00:00,986.7600000000006
2025-09-04 20:20:00+00:00,986.7600000000006
2025-09-04 20:25:00+00:00,986.7600000000006
2025-09-04 20:30:00+00:00,986.7600000000006
2025-09-04 20:35:00+00:00,986.7600000000006
2025-09-04 20:40:00+00:00,986.7600000000006
2025-09-04 20:45:00+00:00,986.7600000000006
2025-09-04 20:50:00+00:00,986.7600000000006
2025-09-04 20:55:00+00:00,986.7600000000006
2025-09-04 21:00:00+00:00,986.7600000000006
2025-09-04 21:05:00+00:00,986.7600000000006
2025-09-04 21:10:00+00:00,985.3199999999997
2025-09-04 21:15:00+00:00,985.3199999999997
2025-09-04 21:20:00+00:00,985.3199999999997
2025-09-04 21:25:00+00:00,985.3199999999997
2025-09-04 21:30:00+00:00,985.3199999999997
2025-09-04 21:35:00+00:00,985.3199999999997
2025-09-04 21:40:00+00:00,985.3199999999997
2025-09-04 21:45:00+00:00,985.3199999999997
2025-09-04 21:50:00+00:00,985.3199999999997
2025-09-04 21:55:00+00:00,985.3199999999997
2025-09-04 22:00:00+00:00,985.3199999999997
2025-09-04 22:05:00+00:00,991.320000000001
2025-09-04 22:10:00+00:00,991.320000000001
2025-09-04 22:15:00+00:00,991.320000000001
2025-09-04 22:20:00+00:00,991.320000000001
2025-09-04 22:25:00+00:00,991.320000000001
2025-09-04 22:30:00+00:00,991.320000000001
2025-09-04 22:35:00+00:00,991.320000000001
2025-09-04 22:40:00+00:00,991.320000000001
2025-09-04 22:45:00+00:00,991.320000000001
2025-09-04 22:50:00+00:00,989.2500000000024
2025-09-04 22:55:00+00:00,989.2500000000024
2025-09-04 23:00:00+00:00,989.2500000000024
2025-09-04 23:05:00+00:00,989.2500000000024
2025-09-04 23:10:00+00:00,989.2500000000024
2025-09-04 23:15:00+00:00,989.2500000000024
2025-09-04 23:20:00+00:00,989.2500000000024
2025-09-04 23:25:00+00:00,989.2500000000024
2025-09-04 23:30:00+00:00,989.2500000000024
2025-09-04 23:35:00+00:00,989.2500000000024
2025-09-04 23:40:00+00:00,989.2500000000024
2025-09-04 23:45:00+00:00,989.2500000000024
2025-09-04 23:50:00+00:00,989.2500000000024
2025-09-04 23:55:00+00:00,994.6500000000013
2025-09-05 00:00:00+00:00,981.5999999999991
2025-09-05 00:05:00+00:00,981.5999999999991
2025-09-05 00:10:00+00:00,981.5999999999991
2025-09-05 00:15:00+00:00,981.5999999999991
2025-09-05 00:20:00+00:00,987.1000000000014
2025-09-05 00:25:00+00:00,987.1000000000014
2025-09-05 00:30:00+00:00,987.1000000000014
2025-09-05 00:35:00+00:00,987.1000000000014
2025-09-05 00:40:00+00:00,982.5999999999992
2025-09-05 00:45:00+00:00,982.5999999999992
2025-09-05 00:50:00+00:00,982.5999999999992
2025-09-05 00:55:00+00:00,982.5999999999992
2025-09-05 01:00:00+00:00,987.8499999999999
2025-09-05 01:05:00+00:00,987.8499999999999
2025-09-05 01:10:00+00:00,987.8499999999999
2025-09-05 01:15:00+00:00,987.8499999999999
2025-09-05 01:20:00+00:00,987.8499999999999
2025-09-05 01:25:00+00:00,987.8499999999999
2025-09-05 01:30:00+00:00,987.8499999999999
2025-09-05 01:35:00+00:00,987.8499999999999
2025-09-05 01:40:00+00:00,987.8499999999999
2025-09-05 01:45:00+00:00,987.8499999999999
2025-09-05 01:50:00+00:00,987.8499999999999
2025-09-05 01:55:00+00:00,987.8499999999999
2025-09-05 02:00:00+00:00,987.8499999999999
2025-09-05 02:05:00+00:00,987.8499999999999
2025-09-05 02:10:00+00:00,987.8499999999999
2025-09-05 02:15:00+00:00,987.8499999999999
2025-09-05 02:20:00+00:00,987.8499999999999
2025-09-05 02:25:00+00:00,987.8499999999999
2025-09-05 02:30:00+00:00,987.8499999999999
2025-09-05 02:35:00+00:00,987.8499999999999
2025-09-05 02:40:00+00:00,987.8499999999999
2025-09-05 02:45:00+00:00,987.8499999999999
2025-09-05 02:50:00+00:00,987.8499999999999
2025-09-05 02:55:00+00:00,987.8499999999999
2025-09-05 03:00:00+00:00,987.8499999999999
2025-09-05 03:05:00+00:00,992.6800000000005
2025-09-05 03:10:00+00:00,992.6800000000005
2025-09-05 03:15:00+00:00,992.6800000000005
2025-09-05 03:20:00+00:00,992.6800000000005
2025-09-05 03:25:00+00:00,992.6800000000005
2025-09-05 03:30:00+00:00,992.6800000000005
2025-09-05 03:35:00+00:00,992.6800000000005
2025-09-05 03:40:00+00:00,992.6800000000005
2025-09-05 03:45:00+00:00,992.6800000000005
2025-09-05 03:50:00+00:00,979.7300000000014
2025-09-05 03:55:00+00:00,979.7300000000014
2025-09-05 04:00:00+00:00,983.2500000000026
2025-09-05 04:05:00+00:00,983.2500000000026
2025-09-05 04:10:00+00:00,983.2500000000026
2025-09-05 04:15:00+00:00,983.2500000000026
2025-09-05 04:20:00+00:00,983.2500000000026
2025-09-05 04:25:00+00:00,983.2500000000026
2025-09-05 04:30:00+00:00,983.2500000000026
2025-09-05 04:35:00+00:00,983.2500000000026
2025-09-05 04:40:00+00:00,983.2500000000026
2025-09-05 04:45:00+00:00,988.1800000000022
2025-09-05 04:50:00+00:00,988.1800000000022
2025-09-05 04:55:00+00:00,977.7400000000009
2025-09-05 05:00:00+00:00,977.7400000000009
2025-09-05 05:05:00+00:00,977.7400000000009
2025-09-05 05:10:00+00:00,977.7400000000009
2025-09-05 05:15:00+00:00,977.7400000000009
2025-09-05 05:20:00+00:00,977.7400000000009
2025-09-05 05:25:00+00:00,977.7400000000009
2025-09-05 05:30:00+00:00,977.7400000000009
2025-09-05 05:35:00+00:00,977.7400000000009
2025-09-05 05:40:00+00:00,977.7400000000009
2025-09-05 05:45:00+00:00,977.7400000000009
2025-09-05 05:50:00+00:00,977.7400000000009
2025-09-05 05:55:00+00:00,977.7400000000009
2025-09-05 06:00:00+00:00,982.9400000000028
2025-09-05 06:05:00+00:00,982.9400000000028
2025-09-05 06:10:00+00:00,982.9400000000028
2025-09-05 06:15:00+00:00,982.9400000000028
2025-09-05 06:20:00+00:00,982.9400000000028
2025-09-05 06:25:00+00:00,986.9700000000046
2025-09-05 06:30:00+00:00,986.9700000000046
2025-09-05 06:35:00+00:00,986.9700000000046
2025-09-05 06:40:00+00:00,986.9700000000046
2025-09-05 06:45:00+00:00,986.9700000000046
2025-09-05 06:50:00+00:00,986.9700000000046
2025-09-05 06:55:00+00:00,986.9700000000046
2025-09-05 07:00:00+00:00,986.9700000000046
2025-09-05 07:05:00+00:00,986.9700000000046
2025-09-05 07:10:00+00:00,986.9700000000046
2025-09-05 07:15:00+00:00,986.9700000000046
2025-09-05 07:20:00+00:00,986.9700000000046
2025-09-05 07:25:00+00:00,986.9700000000046
2025-09-05 07:30:00+00:00,986.9700000000046
2025-09-05 07:35:00+00:00,986.9700000000046
2025-09-05 07:40:00+00:00,986.9700000000046
2025-09-05 07:45:00+00:00,986.9700000000046
2025-09-05 07:50:00+00:00,986.9700000000046
2025-09-05 07:55:00+00:00,986.9700000000046
2025-09-05 08:00:00+00:00,986.9700000000046
2025-09-05 08:05:00+00:00,982.8100000000052
2025-09-05 08:10:00+00:00,982.8100000000052
2025-09-05 08:15:00+00:00,982.8100000000052
2025-09-05 08:20:00+00:00,982.8100000000052
2025-09-05 08:25:00+00:00,982.8100000000052
2025-09-05 08:30:00+00:00,982.8100000000052
2025-09-05 08:35:00+00:00,982.8100000000052
2025-09-05 08:40:00+00:00,982.8100000000052
2025-09-05 08:45:00+00:00,982.8100000000052
2025-09-05 08:50:00+00:00,974.6700000000046
2025-09-05 08:55:00+00:00,974.6700000000046
2025-09-05 09:00:00+00:00,983.5800000000038
2025-09-05 09:05:00+00:00,983.5800000000038
2025-09-05 09:10:00+00:00,974.8300000000044
2025-09-05 09:15:00+00:00,974.8300000000044
2025-09-05 09:20:00+00:00,974.8300000000044
2025-09-05 09:25:00+00:00,968.6700000000027
2025-09-05 09:30:00+00:00,968.6700000000027
2025-09-05 09:35:00+00:00,968.6700000000027
2025-09-05 09:40:00+00:00,968.6700000000027
2025-09-05 09:45:00+00:00,968.6700000000027
2025-09-05 09:50:00+00:00,968.6700000000027
2025-09-05 09:55:00+00:00,977.2800000000028
2025-09-05 10:00:00+00:00,977.2800000000028
2025-09-05 10:05:00+00:00,968.7300000000034
2025-09-05 10:10:00+00:00,968.7300000000034
2025-09-05 10:15:00+00:00,968.7300000000034
2025-09-05 10:20:00+00:00,968.7300000000034
2025-09-05 10:25:00+00:00,968.7300000000034
2025-09-05 10:30:00+00:00,968.7300000000034
2025-09-05 10:35:00+00:00,968.7300000000034
2025-09-05 10:40:00+00:00,968.7300000000034
2025-09-05 10:45:00+00:00,968.7300000000034
2025-09-05 10:50:00+00:00,968.7300000000034
2025-09-05 10:55:00+00:00,968.7300000000034
2025-09-05 11:00:00+00:00,968.7300000000034
2025-09-05 11:05:00+00:00,968.7300000000034
2025-09-05 11:10:00+00:00,968.7300000000034
2025-09-05 11:15:00+00:00,970.0900000000026
2025-09-05 11:20:00+00:00,970.0900000000026
2025-09-05 11:25:00+00:00,970.0900000000026
2025-09-05 11:30:00+00:00,970.0900000000026
2025-09-05 11:35:00+00:00,970.0900000000026
2025-09-05 11:40:00+00:00,970.0900000000026
2025-09-05 11:45:00+00:00,970.0900000000026
2025-09-05 11:50:00+00:00,970.0900000000026
2025-09-05 11:55:00+00:00,970.0900000000026
2025-09-05 12:00:00+00:00,970.0900000000026
2025-09-05 12:05:00+00:00,970.0900000000026
2025-09-05 12:10:00+00:00,970.0900000000026
2025-09-05 12:15:00+00:00,970.0900000000026
2025-09-05 12:20:00+00:00,970.0900000000026
2025-09-05 12:25:00+00:00,970.0900000000026
2025-09-05 12:30:00+00:00,970.0900000000026
2025-09-05 12:35:00+00:00,968.1400000000029
2025-09-05 12:40:00+00:00,968.1400000000029
2025-09-05 12:45:00+00:00,968.1400000000029
2025-09-05 12:50:00+00:00,968.1400000000029
2025-09-05 12:55:00+00:00,968.1400000000029
2025-09-05 13:00:00+00:00,968.1400000000029
2025-09-05 13:05:00+00:00,961.3900000000034
2025-09-05 13:10:00+00:00,961.3900000000034
2025-09-05 13:15:00+00:00,961.3900000000034
2025-09-05 13:20:00+00:00,961.3900000000034
2025-09-05 13:25:00+00:00,961.3900000000034
2025-09-05 13:30:00+00:00,967.3100000000028
2025-09-05 13:35:00+00:00,967.3100000000028
2025-09-05 13:40:00+00:00,967.3100000000028
2025-09-05 13:45:00+00:00,967.3100000000028
2025-09-05 13:50:00+00:00,967.3100000000028
2025-09-05 13:55:00+00:00,967.3100000000028
2025-09-05 14:00:00+00:00,967.3100000000028
2025-09-05 14:05:00+00:00,967.3100000000028
2025-09-05 14:10:00+00:00,967.3100000000028
2025-09-05 14:15:00+00:00,967.3100000000028
2025-09-05 14:20:00+00:00,967.3100000000028
2025-09-05 14:25:00+00:00,967.3100000000028
2025-09-05 14:30:00+00:00,966.6700000000037
2025-09-05 14:35:00+00:00,966.6700000000037
2025-09-05 14:40:00+00:00,966.6700000000037
2025-09-05 14:45:00+00:00,966.6700000000037
2025-09-05 14:50:00+00:00,966.6700000000037
2025-09-05 14:55:00+00:00,978.9900000000042
2025-09-05 15:00:00+00:00,978.9900000000042
2025-09-05 15:05:00+00:00,978.9900000000042
2025-09-05 15:10:00+00:00,978.9900000000042
2025-09-05 15:15:00+00:00,978.9900000000042
2025-09-05 15:20:00+00:00,978.9900000000042
2025-09-05 15:25:00+00:00,978.9900000000042
2025-09-05 15:30:00+00:00,980.0300000000051
2025-09-05 15:35:00+00:00,980.0300000000051
2025-09-05 15:40:00+00:00,980.0300000000051
2025-09-05 15:45:00+00:00,980.0300000000051
2025-09-05 15:50:00+00:00,980.0300000000051
2025-09-05 15:55:00+00:00,980.0300000000051
2025-09-05 16:00:00+00:00,980.0300000000051
2025-09-05 16:05:00+00:00,980.0300000000051
2025-09-05 16:10:00+00:00,987.7900000000052
2025-09-05 16:15:00+00:00,987.7900000000052
2025-09-05 16:20:00+00:00,987.7900000000052
2025-09-05 16:25:00+00:00,987.7900000000052
2025-09-05 16:30:00+00:00,987.7900000000052
2025-09-05 16:35:00+00:00,987.7900000000052
2025-09-05 16:40:00+00:00,987.7900000000052
2025-09-05 16:45:00+00:00,987.7900000000052
2025-09-05 16:50:00+00:00,987.7900000000052
2025-09-05 16:55:00+00:00,987.7900000000052
2025-09-05 17:00:00+00:00,987.7900000000052
2025-09-05 17:05:00+00:00,989.0500000000055
2025-09-05 17:10:00+00:00,989.0500000000055
2025-09-05 17:15:00+00:00,989.0500000000055
2025-09-05 17:20:00+00:00,989.0500000000055
2025-09-05 17:25:00+00:00,989.0500000000055
2025-09-05 17:30:00+00:00,989.0500000000055
2025-09-05 17:35:00+00:00,989.0500000000055
2025-09-05 17:40:00+00:00,989.0500000000055
2025-09-05 17:45:00+00:00,989.0500000000055
2025-09-05 17:50:00+00:00,989.0500000000055
2025-09-05 17:55:00+00:00,989.0500000000055
2025-09-05 18:00:00+00:00,989.0500000000055
2025-09-05 18:05:00+00:00,989.0500000000055
2025-09-05 18:10:00+00:00,996.1900000000055
2025-09-05 18:15:00+00:00,996.1900000000055
2025-09-05 18:20:00+00:00,996.1900000000055
2025-09-05 18:25:00+00:00,996.1900000000055
2025-09-05 18:30:00+00:00,996.1900000000055
2025-09-05 18:35:00+00:00,996.1900000000055
2025-09-05 18:40:00+00:00,996.1900000000055
2025-09-05 18:45:00+00:00,996.1900000000055
2025-09-05 18:50:00+00:00,992.7700000000059
2025-09-05 18:55:00+00:00,992.7700000000059
2025-09-05 19:00:00+00:00,992.7700000000059
2025-09-05 19:05:00+00:00,992.7700000000059
2025-09-05 19:10:00+00:00,992.7700000000059
2025-09-05 19:15:00+00:00,992.7700000000059
2025-09-05 19:20:00+00:00,992.7700000000059
2025-09-05 19:25:00+00:00,992.7700000000059
2025-09-05 19:30:00+00:00,992.7700000000059
2025-09-05 19:35:00+00:00,992.7700000000059
2025-09-05 19:40:00+00:00,992.7700000000059
2025-09-05 19:45:00+00:00,992.7700000000059
2025-09-05 19:50:00+00:00,992.7700000000059
2025-09-05 19:55:00+00:00,992.7700000000059
2025-09-05 20:00:00+00:00,999.6100000000056
2025-09-05 20:05:00+00:00,999.6100000000056
2025-09-05 20:10:00+00:00,999.6100000000056
2025-09-05 20:15:00+00:00,999.6100000000056
2025-09-05 20:20:00+00:00,999.6100000000056
2025-09-05 20:25:00+00:00,999.6100000000056
2025-09-05 20:30:00+00:00,999.6100000000056
2025-09-05 20:35:00+00:00,999.6100000000056
2025-09-05 20:40:00+00:00,999.6100000000056
2025-09-05 20:45:00+00:00,999.6100000000056
2025-09-05 20:50:00+00:00,998.530000000005
2025-09-05 20:55:00+00:00,998.530000000005
2025-09-05 21:00:00+00:00,998.530000000005
2025-09-05 21:05:00+00:00,998.530000000005
2025-09-05 21:10:00+00:00,998.530000000005
2025-09-05 21:15:00+00:00,998.530000000005
2025-09-05 21:20:00+00:00,998.530000000005
2025-09-05 21:25:00+00:00,998.530000000005
2025-09-05 21:30:00+00:00,998.530000000005
2025-09-05 21:35:00+00:00,998.530000000005
2025-09-05 21:40:00+00:00,996.8800000000039
2025-09-05 21:45:00+00:00,996.8800000000039
2025-09-05 21:50:00+00:00,996.8800000000039
2025-09-05 21:55:00+00:00,996.8800000000039
2025-09-05 22:00:00+00:00,996.8800000000039
2025-09-05 22:05:00+00:00,996.8800000000039
2025-09-05 22:10:00+00:00,996.8800000000039
2025-09-05 22:15:00+00:00,996.8800000000039
2025-09-05 22:20:00+00:00,996.8800000000039
2025-09-05 22:25:00+00:00,996.8800000000039
2025-09-05 22:30:00+00:00,996.8800000000039
2025-09-05 22:35:00+00:00,996.8800000000039
2025-09-05 22:40:00+00:00,996.8800000000039
2025-09-05 22:45:00+00:00,996.8800000000039
2025-09-05 22:50:00+00:00,996.8800000000039
2025-09-05 22:55:00+00:00,991.2700000000045
2025-09-05 23:00:00+00:00,991.2700000000045
2025-09-05 23:05:00+00:00,991.2700000000045
2025-09-05 23:10:00+00:00,991.2700000000045
2025-09-05 23:15:00+00:00,991.2700000000045
2025-09-05 23:20:00+00:00,991.2700000000045
2025-09-05 23:25:00+00:00,991.2700000000045
2025-09-05 23:30:00+00:00,991.2700000000045
2025-09-05 23:35:00+00:00,991.2700000000045
2025-09-05 23:40:00+00:00,991.2700000000045
2025-09-05 23:45:00+00:00,991.2700000000045
2025-09-05 23:50:00+00:00,991.2700000000045
2025-09-05 23:55:00+00:00,991.2700000000045
2025-09-08 00:00:00+00:00,1011.6000000000045
2025-09-08 00:05:00+00:00,1019.1400000000045
2025-09-08 00:10:00+00:00,1019.1400000000045
2025-09-08 00:15:00+00:00,1019.1400000000045
2025-09-08 00:20:00+00:00,1019.1400000000045
2025-09-08 00:25:00+00:00,1019.1400000000045
2025-09-08 00:30:00+00:00,1019.1400000000045
2025-09-08 00:35:00+00:00,1019.1400000000045
2025-09-08 00:40:00+00:00,1019.1400000000045
2025-09-08 00:45:00+00:00,1019.1400000000045
2025-09-08 00:50:00+00:00,1019.1400000000045
2025-09-08 00:55:00+00:00,1019.1400000000045
2025-09-08 01:00:00+00:00,1019.1400000000045
2025-09-08 01:05:00+00:00,1026.6200000000044
2025-09-08 01:10:00+00:00,1026.6200000000044
2025-09-08 01:15:00+00:00,1026.6200000000044
2025-09-08 01:20:00+00:00,1026.6200000000044
2025-09-08 01:25:00+00:00,1026.6200000000044
2025-09-08 01:30:00+00:00,1026.6200000000044
2025-09-08 01:35:00+00:00,1026.6200000000044
2025-09-08 01:40:00+00:00,1026.6200000000044
2025-09-08 01:45:00+00:00,1026.6200000000044
2025-09-08 01:50:00+00:00,1026.6200000000044
2025-09-08 01:55:00+00:00,1026.6200000000044
2025-09-08 02:00:00+00:00,1026.6200000000044
2025-09-08 02:05:00+00:00,1026.6200000000044
2025-09-08 02:10:00+00:00,1026.6200000000044
2025-09-08 02:15:00+00:00,1026.6200000000044
2025-09-08 02:20:00+00:00,1026.6200000000044
2025-09-08 02:25:00+00:00,1026.6200000000044
2025-09-08 02:30:00+00:00,1026.6200000000044
2025-09-08 02:35:00+00:00,1026.6200000000044
2025-09-08 02:40:00+00:00,1024.8600000000038
2025-09-08 02:45:00+00:00,1024.8600000000038
2025-09-08 02:50:00+00:00,1024.8600000000038
2025-09-08 02:55:00+00:00,1024.8600000000038
2025-09-08 03:00:00+00:00,1024.8600000000038
2025-09-08 03:05:00+00:00,1024.8600000000038
2025-09-08 03:10:00+00:00,1024.8600000000038
2025-09-08 03:15:00+00:00,1024.8600000000038
2025-09-08 03:20:00+00:00,1024.8600000000038
2025-09-08 03:25:00+00:00,1024.8600000000038
2025-09-08 03:30:00+00:00,1024.8600000000038
2025-09-08 03:35:00+00:00,1024.8600000000038
2025-09-08 03:40:00+00:00,1024.8600000000038
2025-09-08 03:45:00+00:00,1024.8600000000038
2025-09-08 03:50:00+00:00,1026.0000000000045
2025-09-08 03:55:00+00:00,1026.0000000000045
2025-09-04 12:00:00+00:00,1022.320000000003
2025-09-04 12:05:00+00:00,1022.320000000003
2025-09-04 12:10:00+00:00,1022.320000000003
2025-09-04 12:15:00+00:00,1022.320000000003
2025-09-04 12:20:00+00:00,1022.320000000003
2025-09-04 12:25:00+00:00,1022.320000000003
2025-09-04 12:30:00+00:00,1022.320000000003
2025-09-04 12:35:00+00:00,1022.320000000003
2025-09-04 12:40:00+00:00,1022.320000000003
2025-09-04 12:45:00+00:00,1022.320000000003
2025-09-04 12:50:00+00:00,1022.320000000003
2025-09-04 12:55:00+00:00,1022.320000000003
2025-09-04 13:00:00+00:00,1022.320000000003
2025-09-04 13:05:00+00:00,1022.320000000003
2025-09-04 13:10:00+00:00,1022.320000000003
2025-09-04 13:15:00+00:00,1022.320000000003
2025-09-04 13:20:00+00:00,1022.320000000003
2025-09-04 13:25:00+00:00,1022.320000000003
2025-09-04 13:30:00+00:00,1022.320000000003
2025-09-04 13:35:00+00:00,1022.320000000003
2025-09-04 13:40:00+00:00,1022.320000000003
2025-09-04 13:45:00+00:00,1022.320000000003
2025-09-04 13:50:00+00:00,1022.320000000003
2025-09-04 13:55:00+00:00,1086.169999999996
2025-09-04 14:00:00+00:00,1086.169999999996
2025-09-04 14:05:00+00:00,1086.169999999996
2025-09-04 14:10:00+00:00,1086.169999999996
2025-09-04 14:15:00+00:00,1086.169999999996
2025-09-04 14:20:00+00:00,1086.169999999996
2025-09-04 14:25:00+00:00,1086.169999999996
2025-09-04 14:30:00+00:00,1086.169999999996
2025-09-04 14:35:00+00:00,1086.169999999996
2025-09-04 14:40:00+00:00,1086.169999999996
2025-09-04 14:45:00+00:00,1086.169999999996
2025-09-04 14:50:00+00:00,1086.169999999996
2025-09-04 14:55:00+00:00,1086.169999999996
2025-09-04 15:00:00+00:00,1078.019999999986
2025-09-04 15:05:00+00:00,1078.019999999986
2025-09-04 15:10:00+00:00,983.869999999992
2025-09-04 15:15:00+00:00,983.869999999992
2025-09-04 15:20:00+00:00,983.869999999992
2025-09-04 15:25:00+00:00,983.869999999992
2025-09-04 15:30:00+00:00,983.869999999992
2025-09-04 15:35:00+00:00,983.869999999992
2025-09-04 15:40:00+00:00,1002.7199999999975
2025-09-04 15:45:00+00:00,1002.7199999999975
2025-09-04 15:50:00+00:00,1002.7199999999975
2025-09-04 15:55:00+00:00,1002.7199999999975
2025-09-04 16:00:00+00:00,1002.7199999999975
2025-09-04 16:05:00+00:00,1002.7199999999975
2025-09-04 16:10:00+00:00,1002.7199999999975
2025-09-04 16:15:00+00:00,1224.5699999999774
2025-09-04 16:20:00+00:00,1224.5699999999774
2025-09-04 16:25:00+00:00,1224.5699999999774
2025-09-04 16:30:00+00:00,1224.5699999999774
2025-09-04 16:35:00+00:00,1224.5699999999774
2025-09-04 16:40:00+00:00,1224.5699999999774
2025-09-04 16:45:00+00:00,1224.5699999999774
2025-09-04 16:50:00+00:00,1224.5699999999774
2025-09-04 16:55:00+00:00,1224.5699999999774
2025-09-04 17:00:00+00:00,1224.5699999999774
2025-09-04 17:05:00+00:00,1224.5699999999774
2025-09-04 17:10:00+00:00,1224.5699999999774
2025-09-04 17:15:00+00:00,1224.5699999999774
2025-09-04 17:20:00+00:00,1224.5699999999774
2025-09-04 17:25:00+00:00,1224.5699999999774
2025-09-04 17:30:00+00:00,1191.4199999999619
2025-09-04 17:35:00+00:00,1191.4199999999619
2025-09-04 17:40:00+00:00,1191.4199999999619
2025-09-04 17:45:00+00:00,1191.4199999999619
2025-09-04 17:50:00+00:00,1191.4199999999619
2025-09-04 17:55:00+00:00,1191.4199999999619
2025-09-04 18:00:00+00:00,1191.4199999999619
2025-09-04 18:05:00+00:00,1191.4199999999619
2025-09-04 18:10:00+00:00,1191.4199999999619
2025-09-04 18:15:00+00:00,1191.4199999999619
2025-09-04 18:20:00+00:00,1191.4199999999619
2025-09-04 18:25:00+00:00,1191.4199999999619
2025-09-04 18:30:00+00:00,1191.4199999999619
2025-09-04 18:35:00+00:00,1191.4199999999619
2025-09-04 18:40:00+00:00,1397.2699999999509
