time,open,high,low,close,volume
2025-03-20 19:00:00+00:00,148.748,148.919,148.741,148.761,6389
2025-03-20 20:00:00+00:00,148.76,148.877,148.707,148.799,6271
2025-03-20 21:00:00+00:00,148.797,148.853,148.742,148.781,5660
2025-03-20 22:00:00+00:00,148.777,148.817,148.743,148.765,1944
2025-03-20 23:00:00+00:00,148.743,148.777,148.587,148.776,442
2025-03-21 00:00:00+00:00,148.776,148.789,148.689,148.712,1321
2025-03-21 01:00:00+00:00,148.712,148.769,148.578,148.613,2680
2025-03-21 02:00:00+00:00,148.614,149.026,148.584,148.988,7368
2025-03-21 03:00:00+00:00,148.989,149.192,148.947,149.085,5908
2025-03-21 04:00:00+00:00,149.082,149.094,148.925,149.066,4453
2025-03-21 05:00:00+00:00,149.066,149.244,148.975,149.204,3731
2025-03-21 06:00:00+00:00,149.204,149.48,149.198,149.411,3885
2025-03-21 07:00:00+00:00,149.413,149.627,149.407,149.549,4610
2025-03-21 08:00:00+00:00,149.549,149.61,149.432,149.566,5535
2025-03-21 09:00:00+00:00,149.566,149.656,149.24,149.305,5964
2025-03-21 10:00:00+00:00,149.305,149.53,149.252,149.474,7084
2025-03-21 11:00:00+00:00,149.478,149.478,149.274,149.382,5322
2025-03-21 12:00:00+00:00,149.381,149.435,149.193,149.196,5233
2025-03-21 13:00:00+00:00,149.196,149.217,148.85,148.885,4555
2025-03-21 14:00:00+00:00,148.884,148.934,148.634,148.668,6195
2025-03-21 15:00:00+00:00,148.669,148.902,148.602,148.868,8706
2025-03-21 16:00:00+00:00,148.869,148.989,148.766,148.863,11583
2025-03-21 17:00:00+00:00,148.861,148.986,148.701,148.978,8540
2025-03-21 18:00:00+00:00,148.981,149.253,148.932,149.232,8229
2025-03-21 19:00:00+00:00,149.234,149.307,149.152,149.223,6027
2025-03-21 20:00:00+00:00,149.222,149.317,149.168,149.213,5072
2025-03-21 21:00:00+00:00,149.212,149.34,149.157,149.329,3881
2025-03-21 22:00:00+00:00,149.331,149.364,149.265,149.278,1319
2025-03-23 23:00:00+00:00,149.343,149.394,149.325,149.358,139
2025-03-24 00:00:00+00:00,149.357,149.635,149.356,149.572,2702
2025-03-24 01:00:00+00:00,149.572,149.686,149.495,149.657,3423
2025-03-24 02:00:00+00:00,149.658,149.777,149.451,149.736,6229
2025-03-24 03:00:00+00:00,149.735,149.95,149.676,149.815,5131
2025-03-24 04:00:00+00:00,149.814,149.844,149.73,149.834,3812
2025-03-24 05:00:00+00:00,149.834,149.908,149.729,149.801,3827
2025-03-24 06:00:00+00:00,149.805,149.822,149.705,149.763,3053
2025-03-24 07:00:00+00:00,149.765,149.864,149.653,149.689,3882
2025-03-24 08:00:00+00:00,149.687,149.779,149.531,149.661,5001
2025-03-24 09:00:00+00:00,149.662,149.844,149.614,149.646,5980
2025-03-24 10:00:00+00:00,149.644,149.752,149.523,149.619,7819
2025-03-24 11:00:00+00:00,149.617,149.709,149.511,149.562,6805
2025-03-24 12:00:00+00:00,149.562,149.617,149.487,149.601,5171
2025-03-24 13:00:00+00:00,149.6,149.795,149.599,149.746,4699
2025-03-24 14:00:00+00:00,149.751,149.863,149.699,149.821,5241
2025-03-24 15:00:00+00:00,149.822,150.253,149.71,150.234,7714
2025-03-24 16:00:00+00:00,150.235,150.536,150.129,150.467,8880
2025-03-24 17:00:00+00:00,150.466,150.752,150.44,150.735,7528
2025-03-24 18:00:00+00:00,150.735,150.753,150.523,150.568,6974
2025-03-24 19:00:00+00:00,150.573,150.635,150.479,150.605,5211
2025-03-24 20:00:00+00:00,150.605,150.627,150.482,150.541,5156
