time,open,high,low,close,volume
2025-07-21 06:40:00+00:00,0.65046,0.65074,0.65042,0.65074,80
2025-07-21 06:45:00+00:00,0.65074,0.65077,0.65041,0.65041,105
2025-07-21 06:50:00+00:00,0.65041,0.65049,0.65038,0.65042,98
2025-07-21 06:55:00+00:00,0.65041,0.65074,0.65041,0.65071,132
2025-07-21 07:00:00+00:00,0.65072,0.65085,0.65066,0.65082,139
2025-07-21 07:05:00+00:00,0.65082,0.65092,0.65076,0.65082,90
2025-07-21 07:10:00+00:00,0.65082,0.65088,0.65079,0.65079,76
2025-07-21 07:15:00+00:00,0.65072,0.65079,0.65066,0.65076,58
2025-07-21 07:20:00+00:00,0.65077,0.6508,0.65067,0.6507,83
2025-07-21 07:25:00+00:00,0.65071,0.65088,0.6507,0.65082,78
2025-07-21 07:30:00+00:00,0.65082,0.65085,0.65068,0.65078,48
2025-07-21 07:35:00+00:00,0.65073,0.65082,0.65072,0.65074,56
2025-07-21 07:40:00+00:00,0.65074,0.65083,0.65066,0.65068,62
2025-07-21 07:45:00+00:00,0.65068,0.65072,0.65059,0.65072,86
2025-07-21 07:50:00+00:00,0.65071,0.65091,0.65071,0.65083,85
2025-07-21 07:55:00+00:00,0.65083,0.65087,0.65079,0.65079,69
2025-07-21 08:00:00+00:00,0.65079,0.651,0.65067,0.65099,118
2025-07-21 08:05:00+00:00,0.65098,0.65102,0.65091,0.65102,53
2025-07-21 08:10:00+00:00,0.65102,0.65102,0.65086,0.65095,79
2025-07-21 08:15:00+00:00,0.65097,0.65101,0.65086,0.65087,90
2025-07-21 08:20:00+00:00,0.65086,0.65089,0.65073,0.65089,69
2025-07-21 08:25:00+00:00,0.65089,0.65117,0.65089,0.65116,90
2025-07-21 08:30:00+00:00,0.65116,0.65125,0.65106,0.65124,161
2025-07-21 08:35:00+00:00,0.65125,0.65133,0.65111,0.65111,129
2025-07-21 08:40:00+00:00,0.65113,0.65119,0.65101,0.65106,117
2025-07-21 08:45:00+00:00,0.65107,0.65129,0.65106,0.65122,108
2025-07-21 08:50:00+00:00,0.65123,0.65137,0.65117,0.65125,128
2025-07-21 08:55:00+00:00,0.65124,0.65131,0.6512,0.65124,101
2025-07-21 09:00:00+00:00,0.65124,0.65134,0.65116,0.65119,181
2025-07-21 09:05:00+00:00,0.65119,0.65131,0.65114,0.65128,152
2025-07-21 09:10:00+00:00,0.65129,0.65136,0.65115,0.6513,191
2025-07-21 09:15:00+00:00,0.65132,0.65143,0.65103,0.65108,244
2025-07-21 09:20:00+00:00,0.65111,0.65117,0.65103,0.65117,168
2025-07-21 09:25:00+00:00,0.65118,0.6515,0.65117,0.65148,236
2025-07-21 09:30:00+00:00,0.65148,0.65177,0.65148,0.65165,227
2025-07-21 09:35:00+00:00,0.65166,0.65173,0.65155,0.65171,195
2025-07-21 09:40:00+00:00,0.65171,0.65173,0.65135,0.65159,169
2025-07-21 09:45:00+00:00,0.65159,0.65174,0.6515,0.65174,158
2025-07-21 09:50:00+00:00,0.65173,0.65182,0.65136,0.65136,147
2025-07-21 09:55:00+00:00,0.65136,0.65159,0.65126,0.65155,216
2025-07-21 10:00:00+00:00,0.65156,0.65177,0.65152,0.6517,257
2025-07-21 10:05:00+00:00,0.65171,0.65171,0.65139,0.65146,178
